image,survey_code,species,comments,quadrat,presabs
pic_s19_2018_ne_q01.png,s19_2018_ne,common vetch,NA,q01,0
pic_s19_2018_ne_q01.png,s19_2018_ne,black knapweed,NA,q01,0
pic_s19_2018_ne_q01.png,s19_2018_ne,yarrow,NA,q01,0
pic_s19_2018_ne_q01.png,s19_2018_ne,oxeye daisy,NA,q01,0
pic_s19_2018_ne_q01.png,s19_2018_ne,musk mallow,NA,q01,0
pic_s19_2018_ne_q01.png,s19_2018_ne,wild carrot,NA,q01,0
pic_s19_2018_ne_q01.png,s19_2018_ne,fenugreek,NA,q01,0
pic_s19_2018_ne_q01.png,s19_2018_ne,red campion,NA,q01,1
pic_s19_2018_ne_q01.png,s19_2018_ne,white campion,NA,q01,1
pic_s19_2018_ne_q01.png,s19_2018_ne,phacelia,NA,q01,0
pic_s19_2018_ne_q01.png,s19_2018_ne,borage,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,alsike clover,NA,q01,1
pic_s20_2018_ne_q01.png,s20_2018_ne,crimson clover,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,red clover,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,sweet clover,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,white clover,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,bird's-foot trefoil,NA,q01,1
pic_s20_2018_ne_q01.png,s20_2018_ne,sainfoin,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,lucerne,NA,q01,1
pic_s20_2018_ne_q01.png,s20_2018_ne,black medick,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,common vetch,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,black knapweed,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,yarrow,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,oxeye daisy,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,musk mallow,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,wild carrot,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,fenugreek,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,red campion,NA,q01,1
pic_s20_2018_ne_q01.png,s20_2018_ne,white campion,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,phacelia,NA,q01,0
pic_s20_2018_ne_q01.png,s20_2018_ne,borage,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,alsike clover,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,crimson clover,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,red clover,NA,q01,1
pic_s30_2018_ne_q01.png,s30_2018_ne,sweet clover,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,white clover,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,bird's-foot trefoil,NA,q01,1
pic_s30_2018_ne_q01.png,s30_2018_ne,sainfoin,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,lucerne,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,black medick,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,common vetch,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,black knapweed,NA,q01,1
pic_s30_2018_ne_q01.png,s30_2018_ne,yarrow,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,oxeye daisy,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,musk mallow,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,wild carrot,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,fenugreek,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,red campion,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,white campion,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,phacelia,NA,q01,0
pic_s30_2018_ne_q01.png,s30_2018_ne,borage,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,alsike clover,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,crimson clover,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,red clover,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,sweet clover,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,white clover,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,bird's-foot trefoil,NA,q01,1
pic_s21_2018_ne_q01.png,s21_2018_ne,sainfoin,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,lucerne,NA,q01,1
pic_s21_2018_ne_q01.png,s21_2018_ne,black medick,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,common vetch,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,black knapweed,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,yarrow,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,oxeye daisy,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,musk mallow,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,wild carrot,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,fenugreek,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,red campion,NA,q01,1
pic_s21_2018_ne_q01.png,s21_2018_ne,white campion,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,phacelia,NA,q01,0
pic_s21_2018_ne_q01.png,s21_2018_ne,borage,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,alsike clover,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,crimson clover,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,red clover,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,sweet clover,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,white clover,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,bird's-foot trefoil,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,sainfoin,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,lucerne,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,black medick,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,common vetch,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,black knapweed,NA,q01,1
pic_s22_2018_ne_q01.png,s22_2018_ne,yarrow,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,oxeye daisy,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,musk mallow,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,wild carrot,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,fenugreek,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,red campion,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,white campion,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,phacelia,NA,q01,0
pic_s22_2018_ne_q01.png,s22_2018_ne,borage,NA,q01,0
pic_s04_2017_ne_q02.png,s04_2017_ne,alsike clover,NA,q02,1
pic_s04_2017_ne_q02.png,s04_2017_ne,red clover,NA,q02,1
pic_s04_2017_ne_q02.png,s04_2017_ne,crimson clover,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,white clover,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,sainfoin,NA,q02,1
pic_s04_2017_ne_q02.png,s04_2017_ne,lucerne,NA,q02,1
pic_s04_2017_ne_q02.png,s04_2017_ne,bird's-foot trefoil,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,black medick,NA,q02,1
pic_s04_2017_ne_q02.png,s04_2017_ne,common vetch,NA,q02,1
pic_s04_2017_ne_q02.png,s04_2017_ne,black knapweed,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,yarrow,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,oxeye daisy,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,musk mallow,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,wild carrot,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,field scabious,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,sweet clover,NA,q02,1
pic_s04_2017_ne_q02.png,s04_2017_ne,fenugreek,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,red campion,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,phacelia,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,borage,NA,q02,0
pic_s04_2017_ne_q02.png,s04_2017_ne,white campion,NA,q02,1
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,alsike clover,NA,q02,1
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,crimson clover,NA,q02,0
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,red clover,NA,q02,1
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,sweet clover,NA,q02,1
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,white clover,NA,q02,1
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,sainfoin,NA,q02,1
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,lucerne,NA,q02,1
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,bird's-foot trefoil,NA,q02,0
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,black medick,NA,q02,1
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,common vetch,NA,q02,1
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,black knapweed,NA,q02,0
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,yarrow,NA,q02,0
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,oxeye daisy,NA,q02,0
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,musk mallow,NA,q02,0
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,wild carrot,NA,q02,0
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,red campion,NA,q02,1
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,white campion,NA,q02,0
pic_s12_2017_ne_v_q02.png,s12_2017_ne_v,phacelia,NA,q02,1
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,alsike clover,NA,q02,1
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,crimson clover,NA,q02,0
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,red clover,NA,q02,1
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,sweet clover,NA,q02,0
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,white clover,NA,q02,0
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,sainfoin,NA,q02,1
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,lucerne,NA,q02,1
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,bird's-foot trefoil,NA,q02,1
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,black medick,NA,q02,0
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,common vetch,NA,q02,0
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,black knapweed,NA,q02,0
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,yarrow,NA,q02,0
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,oxeye daisy,NA,q02,0
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,musk mallow,NA,q02,0
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,wild carrot,NA,q02,0
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,red campion,NA,q02,0
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,white campion,NA,q02,1
pic_s13_2017_ne_v_q02.png,s13_2017_ne_v,phacelia,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,alsike clover,NA,q02,1
pic_s05_2017_ne_q02.png,s05_2017_ne,crimson clover,NA,q02,1
pic_s05_2017_ne_q02.png,s05_2017_ne,red clover,NA,q02,1
pic_s05_2017_ne_q02.png,s05_2017_ne,sweet clover,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,white clover,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,sainfoin,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,lucerne,NA,q02,1
pic_s05_2017_ne_q02.png,s05_2017_ne,bird's-foot trefoil,NA,q02,1
pic_s05_2017_ne_q02.png,s05_2017_ne,black medick,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,common vetch,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,black knapweed,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,yarrow,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,oxeye daisy,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,musk mallow,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,wild carrot,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,red campion,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,white campion,NA,q02,0
pic_s05_2017_ne_q02.png,s05_2017_ne,phacelia,NA,q02,0
pic_s08_2017_ne_q02.png,s08_2017_ne,alsike clover,NA,q02,1
pic_s08_2017_ne_q02.png,s08_2017_ne,crimson clover,NA,q02,1
pic_s08_2017_ne_q02.png,s08_2017_ne,red clover,NA,q02,0
pic_s08_2017_ne_q02.png,s08_2017_ne,sweet clover,NA,q02,0
pic_s08_2017_ne_q02.png,s08_2017_ne,white clover,NA,q02,1
pic_s08_2017_ne_q02.png,s08_2017_ne,sainfoin,NA,q02,0
pic_s08_2017_ne_q02.png,s08_2017_ne,lucerne,NA,q02,1
pic_s08_2017_ne_q02.png,s08_2017_ne,bird's-foot trefoil,NA,q02,0
pic_s08_2017_ne_q02.png,s08_2017_ne,black medick,NA,q02,1
pic_s08_2017_ne_q02.png,s08_2017_ne,common vetch,NA,q02,1
pic_s08_2017_ne_q02.png,s08_2017_ne,black knapweed,NA,q02,0
pic_s08_2017_ne_q02.png,s08_2017_ne,yarrow,NA,q02,0
pic_s08_2017_ne_q02.png,s08_2017_ne,oxeye daisy,NA,q02,1
pic_s08_2017_ne_q02.png,s08_2017_ne,musk mallow,NA,q02,0
pic_s08_2017_ne_q02.png,s08_2017_ne,wild carrot,NA,q02,0
pic_s08_2017_ne_q02.png,s08_2017_ne,red campion,NA,q02,0
pic_s08_2017_ne_q02.png,s08_2017_ne,white campion,NA,q02,0
pic_s08_2017_ne_q02.png,s08_2017_ne,phacelia,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,alsike clover,NA,q02,1
pic_s28_2017_ne_q02.png,s28_2017_ne,crimson clover,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,red clover,NA,q02,1
pic_s28_2017_ne_q02.png,s28_2017_ne,sweet clover,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,white clover,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,sainfoin,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,lucerne,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,bird's-foot trefoil,NA,q02,1
pic_s28_2017_ne_q02.png,s28_2017_ne,black medick,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,common vetch,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,black knapweed,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,yarrow,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,oxeye daisy,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,musk mallow,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,wild carrot,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,red campion,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,white campion,NA,q02,0
pic_s28_2017_ne_q02.png,s28_2017_ne,phacelia,NA,q02,0
pic_s01_2017_ne_q02.png,s01_2017_ne,alsike clover,NA,q02,1
pic_s01_2017_ne_q02.png,s01_2017_ne,crimson clover,NA,q02,1
pic_s01_2017_ne_q02.png,s01_2017_ne,red clover,NA,q02,1
pic_s01_2017_ne_q02.png,s01_2017_ne,sainfoin,NA,q02,0
pic_s01_2017_ne_q02.png,s01_2017_ne,bird's-foot trefoil,NA,q02,1
pic_s01_2017_ne_q02.png,s01_2017_ne,black knapweed,NA,q02,0
pic_s01_2017_ne_q02.png,s01_2017_ne,musk mallow,NA,q02,1
pic_s01_2017_ne_q02.png,s01_2017_ne,phacelia,"** Phacelia seen as cut stems on the ground and counted as present (as it is a sown species in the mix and has grown in the PBR plot), q02, q03, q06, q10",q02,1
pic_s01_2017_ne_q02.png,s01_2017_ne,gold of pleasure,NA,q02,0
pic_s02_2017_ne_q02.png,s02_2017_ne,alsike clover,NA,q02,1
pic_s02_2017_ne_q02.png,s02_2017_ne,crimson clover,NA,q02,0
pic_s02_2017_ne_q02.png,s02_2017_ne,red clover,NA,q02,1
pic_s02_2017_ne_q02.png,s02_2017_ne,sweet clover,NA,q02,1
pic_s02_2017_ne_q02.png,s02_2017_ne,white clover,NA,q02,1
pic_s02_2017_ne_q02.png,s02_2017_ne,sainfoin,NA,q02,1
pic_s02_2017_ne_q02.png,s02_2017_ne,lucerne,NA,q02,1
pic_s02_2017_ne_q02.png,s02_2017_ne,bird's-foot trefoil,NA,q02,0
pic_s02_2017_ne_q02.png,s02_2017_ne,black medick,NA,q02,1
pic_s02_2017_ne_q02.png,s02_2017_ne,common vetch,NA,q02,0
pic_s02_2017_ne_q02.png,s02_2017_ne,black knapweed,NA,q02,0
pic_s02_2017_ne_q02.png,s02_2017_ne,fenugreek,NA,q02,0
pic_s02_2017_ne_q02.png,s02_2017_ne,red campion,NA,q02,0
pic_s02_2017_ne_q02.png,s02_2017_ne,phacelia,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,alsike clover,NA,q02,1
pic_s24_2017_ne_q02.png,s24_2017_ne,crimson clover,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,red clover,NA,q02,1
pic_s24_2017_ne_q02.png,s24_2017_ne,sweet clover,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,white clover,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,sainfoin,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,lucerne,NA,q02,1
pic_s24_2017_ne_q02.png,s24_2017_ne,bird's-foot trefoil,NA,q02,1
pic_s24_2017_ne_q02.png,s24_2017_ne,black medick,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,common vetch,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,black knapweed,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,yarrow,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,oxeye daisy,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,musk mallow,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,wild carrot,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,red campion,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,white campion,NA,q02,0
pic_s24_2017_ne_q02.png,s24_2017_ne,phacelia,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,alsike clover,NA,q02,1
pic_s27_2017_ne_q02.png,s27_2017_ne,crimson clover,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,red clover,NA,q02,1
pic_s27_2017_ne_q02.png,s27_2017_ne,sweet clover,NA,q02,1
pic_s27_2017_ne_q02.png,s27_2017_ne,white clover,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,sainfoin,NA,q02,1
pic_s27_2017_ne_q02.png,s27_2017_ne,lucerne,NA,q02,1
pic_s27_2017_ne_q02.png,s27_2017_ne,bird's-foot trefoil,NA,q02,1
pic_s27_2017_ne_q02.png,s27_2017_ne,black medick,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,common vetch,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,black knapweed,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,yarrow,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,oxeye daisy,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,musk mallow,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,wild carrot,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,red campion,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,white campion,NA,q02,0
pic_s27_2017_ne_q02.png,s27_2017_ne,phacelia,NA,q02,1
pic_s06_2017_ne_q02.png,s06_2017_ne,alsike clover,NA,q02,0
pic_s06_2017_ne_q02.png,s06_2017_ne,crimson clover,NA,q02,0
pic_s06_2017_ne_q02.png,s06_2017_ne,red clover,NA,q02,1
pic_s06_2017_ne_q02.png,s06_2017_ne,sweet clover,NA,q02,1
pic_s06_2017_ne_q02.png,s06_2017_ne,white clover,NA,q02,0
pic_s06_2017_ne_q02.png,s06_2017_ne,sainfoin,NA,q02,1
pic_s06_2017_ne_q02.png,s06_2017_ne,lucerne,NA,q02,1
pic_s06_2017_ne_q02.png,s06_2017_ne,bird's-foot trefoil,NA,q02,0
pic_s06_2017_ne_q02.png,s06_2017_ne,black medick,NA,q02,1
pic_s06_2017_ne_q02.png,s06_2017_ne,common vetch,NA,q02,0
pic_s06_2017_ne_q02.png,s06_2017_ne,black knapweed,NA,q02,0
pic_s06_2017_ne_q02.png,s06_2017_ne,yarrow,NA,q02,0
pic_s06_2017_ne_q02.png,s06_2017_ne,oxeye daisy,NA,q02,1
pic_s06_2017_ne_q02.png,s06_2017_ne,musk mallow,NA,q02,0
pic_s06_2017_ne_q02.png,s06_2017_ne,wild carrot,NA,q02,0
pic_s06_2017_ne_q02.png,s06_2017_ne,red campion,NA,q02,0
pic_s06_2017_ne_q02.png,s06_2017_ne,white campion,NA,q02,1
pic_s06_2017_ne_q02.png,s06_2017_ne,phacelia,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,alsike clover,NA,q02,1
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,crimson clover,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,red clover,NA,q02,1
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,sweet clover,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,white clover,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,sainfoin,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,lucerne,NA,q02,1
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,bird's-foot trefoil,NA,q02,1
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,black medick,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,common vetch,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,black knapweed,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,yarrow,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,oxeye daisy,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,musk mallow,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,wild carrot,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,red campion,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,white campion,NA,q02,0
pic_s15_2017_ne_v_q02.png,s15_2017_ne_v,phacelia,NA,q02,1
pic_s03_2017_ne_q02.png,s03_2017_ne,alsike clover,NA,q02,1
pic_s03_2017_ne_q02.png,s03_2017_ne,crimson clover,NA,q02,0
pic_s03_2017_ne_q02.png,s03_2017_ne,red clover,NA,q02,1
pic_s03_2017_ne_q02.png,s03_2017_ne,sweet clover,NA,q02,0
pic_s03_2017_ne_q02.png,s03_2017_ne,white clover,NA,q02,0
pic_s03_2017_ne_q02.png,s03_2017_ne,sainfoin,NA,q02,0
pic_s03_2017_ne_q02.png,s03_2017_ne,lucerne,NA,q02,1
pic_s03_2017_ne_q02.png,s03_2017_ne,bird's-foot trefoil,NA,q02,1
pic_s03_2017_ne_q02.png,s03_2017_ne,black medick,NA,q02,1
pic_s03_2017_ne_q02.png,s03_2017_ne,common vetch,NA,q02,0
pic_s03_2017_ne_q02.png,s03_2017_ne,red campion,NA,q02,0
pic_s03_2017_ne_q02.png,s03_2017_ne,white campion,NA,q02,0
pic_s03_2017_ne_q02.png,s03_2017_ne,phacelia,NA,q02,1
pic_s03_2017_ne_q02.png,s03_2017_ne,fenugreek,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,alsike clover,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,crimson clover,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,red clover,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,sweet clover,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,white clover,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,sainfoin,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,lucerne,NA,q02,1
pic_s07_2017_ne_q02.png,s07_2017_ne,bird's-foot trefoil,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,black medick,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,common vetch,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,black knapweed,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,yarrow,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,oxeye daisy,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,musk mallow,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,wild carrot,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,red campion,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,white campion,NA,q02,0
pic_s07_2017_ne_q02.png,s07_2017_ne,phacelia,NA,q02,0
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,alsike clover,NA,q02,1
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,crimson clover,NA,q02,0
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,red clover,NA,q02,1
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,sweet clover,NA,q02,0
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,white clover,NA,q02,0
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,sainfoin,NA,q02,1
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,lucerne,NA,q02,1
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,bird's-foot trefoil,NA,q02,1
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,black medick,NA,q02,1
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,common vetch,NA,q02,0
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,black knapweed,NA,q02,0
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,yarrow,NA,q02,0
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,oxeye daisy,NA,q02,0
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,musk mallow,NA,q02,0
pic_s14_2017_ne_v_q02.png,s14_2017_ne_v,wild carrot,NA,q02,0
